,image_id,pos_caption,neg_caption,subject,pos_verb,object,neg_verb
601,saluting_231.jpg,A child salutes a soldier.,A child camps a soldier.,child,salutes,soldier,camps
602,chewing_341.jpg,A dog chews a bone.,A dog tows a bone.,dog,chews,bone,tows
603,kneeling_101.jpg,A woman kneels behind a mat.,A woman stumbles behind a mat.,woman,kneels,mat,stumbles
604,kneeling_63.jpg,A woman kneels on the mat.,A woman stumbles on the mat.,woman,kneels,mat,stumbles
605,baptizing_90.jpg,A priest baptizes a baby.,A priest lecturs a baby.,priest,baptizes,baby,lecturs
606,fording_155.jpg,A cowboy fords a horse.,A cowboy rows a horse.,cowboy,fords,horse,rows
607,towing_190.jpg,A truck tows a motorcycle.,A truck taxis a motorcycle.,truck,tows,motorcycle,taxis
608,deflecting_97.jpg,A combatant deflects the blow.,A combatant disciplines the blow.,combatant,deflects,blow,disciplines
609,operating_154.jpg,A man operates from a control panel.,A man grimacs from a control panel.,man,operates,panel,grimacs
610,throwing_229.jpg,A football player throws a football.,A football player rows a football.,football,throws,football,rows
611,complaining_189.jpg,A man complains to a doctor.,A man kneels to a doctor.,man,complains,doctor,kneels
612,boarding_114.jpg,A man boards a ship.,A man rows a ship.,man,boards,ship,rows
613,scolding_45.jpg,A husband scolds his wife.,A husband phones his wife.,husband,scolds,wife,phones
614,selling_132.jpg,A woman sells her food.,A woman packages her food.,woman,sells,food,packages
615,communicating_65.jpg,A woman communicates with a woman.,A woman collides with a woman.,woman,communicates,woman,collides
616,drumming_168.jpg,A man drums a drum.,A man claps a drum.,man,drums,drum,claps
617,urinating_260.jpg,A baby urinates on a toilet.,A baby kneels on a toilet.,baby,urinates,toilet,kneels
618,chasing_258.jpg,A hunter chases after a American bison.,A hunter forags after a American bison.,hunter,chases,bison,forags
619,scolding_38.jpg,A woman scolds the girl.,A woman distracts the girl.,woman,scolds,girl,distracts
620,frisking_106.jpg,A Transportation Security Administration frisks a man.,A Transportation Security Administration detains a man.,transportation,frisks,man,detains
621,sniffing_223.jpg,A puppy sniffs the grass.,A puppy tills the grass.,puppy,sniffs,grass,tills
622,browsing_32.jpg,A man browses the card.,A man unveils the card.,man,browses,card,unveils
623,descending_171.jpg,A woman descends down the stairs.,A woman skips down the stairs.,woman,descends,stairs,skips
624,interrogating_46.jpg,A man interrogates a man.,A man rots a man.,man,interrogates,man,rots
625,falling_216.jpg,A man falls down the stairs.,A man skips down the stairs.,man,falls,stairs,skips
626,communicating_99.jpg,A man communicates with a child.,A man camps with a child.,man,communicates,child,camps
627,peeing_216.jpg,A man pees in the toilet.,A man kneels in the toilet.,man,pees,toilet,kneels
628,complaining_85.jpg,A woman complains to an old woman.,A woman preaches to an old woman.,woman,complains,woman,preaches
629,instructing_200.jpg,A man instructs a drummer.,A man claps a drummer.,man,instructs,drummer,claps
630,sitting_217.jpg,A duck sits in a nest.,A duck forags in a nest.,duck,sits,nest,forags
631,communicating_87.jpg,A man communicates with another man.,A man collides with another man.,man,communicates,man,collides
632,flapping_29.jpg,A vulture flaps its wing.,A vulture flexes its wing.,vulture,flaps,wing,flexes
633,landing_39.jpg,An airplane lands in a field.,An airplane taxis in a field.,airplane,lands,field,taxis
634,milking_226.jpg,A woman milks a cow.,A woman rows a cow.,woman,milks,cow,rows
635,complaining_31.jpg,An old man complains to a doctor.,An old man instructs to a doctor.,old,complains,doctor,instructs
636,peeing_108.jpg,A man pees at a toilet.,A man kneels at a toilet.,man,pees,toilet,kneels
637,browsing_200.jpg,A man browses the apparel.,A man buttons the apparel.,man,browses,apparel,buttons
638,kneeling_160.jpg,A man kneels on the ground.,A man rots on the ground.,man,kneels,ground,rots
639,chewing_62.jpg,A man chews a leaf.,A man skips a leaf.,man,chews,leaf,skips
640,browsing_233.jpg,A woman browses the cheese.,A woman milks the cheese.,woman,browses,cheese,milks
641,landing_217.jpg,An airplane lands on a lawn.,An airplane taxis on a lawn.,airplane,lands,lawn,spears
642,hunting_24.jpg,A hunter hunts an antelope.,A hunter spears an antelope.,hunter,hunts,antelope,spears
643,checking_288.jpg,A man checks the label.,A man tills the label.,man,checks,label,tills
644,aiming_72.jpg,A man aims for a rifle.,A man kneels for a rifle.,man,aims,rifle,kneels
645,dialing_86.jpg,A woman dials a cellular telephone.,A woman phones a cellular telephone.,woman,dials,telephone,phones
646,chiseling_203.jpg,A man chisels the limestone.,A man unveils the limestone.,man,chisels,limestone,unveils
647,grilling_54.jpg,A man grills a chicken.,A man spears a chicken.,man,grills,chicken,spears
648,guarding_83.jpg,A policeman guards a statue.,A policeman restrains a statue.,policeman,guards,statue,restrains
649,pedaling_260.jpg,A woman pedals a bicycle.,A woman rows a bicycle.,woman,pedals,bicycle,rows
650,hunting_265.jpg,A lion hunts an animal.,A lion spears an animal.,lion,hunts,animal,spears
651,chasing_128.jpg,A woman chases after a male child.,A woman milks after a male child.,woman,chases,child,milks
652,nipping_193.jpg,A puppy nips a cage.,A puppy tows a cage.,puppy,nips,cage,tows
653,sitting_42.jpg,A man sits on a sofa.,A man kneels on a sofa.,man,sits,sofa,kneels
654,communicating_34.jpg,A woman communicates with another woman.,A woman camps with another woman.,woman,communicates,woman,camps
655,selling_77.jpg,A woman sells soap.,A woman brews soap.,woman,sells,soap,brews
656,boarding_146.jpg,A coastguardsman boards a helicopter.,A coastguardsman tows a helicopter.,coastguardsman,boards,helicopter,tows
657,plowing_35.jpg,A man plows over a tractor.,A man rows over a tractor.,man,plows,tractor,rows
658,nagging_145.jpg,A woman nags a man.,A woman gardens a man.,woman,nags,man,gardens
659,apprehending_155.jpg,A policeman apprehends a man.,A policeman restrains a man.,policeman,apprehends,man,restrains
660,interviewing_202.jpg,A reporter interviews a couple.,A reporter tapes a couple.,reporter,interviews,couple,tapes
661,baking_181.jpg,A man bakes his bread.,A man packages his bread.,man,bakes,bread,packages
662,chasing_280.jpg,A dog chases a dog.,A dog boats a dog.,dog,chases,dog,boats
663,emerging_10.jpg,A woman emerges from the swimming pool.,A woman complains from the swimming pool.,woman,emerges,pool,complains
664,chewing_84.jpg,A baseball coach chews his tobacco.,A baseball coach coaches his tobacco.,baseball,chews,tobacco,coaches
665,communicating_69.jpg,A doctor communicates with an old woman.,A doctor skates with an old woman.,doctor,communicates,woman,skates
666,peeing_115.jpg,A woman pees into a toilet.,A woman kneels into a toilet.,woman,pees,toilet,kneels
667,driving_80.jpg,A woman drives a tractor.,A woman rows a tractor.,woman,drives,tractor,rows
668,arresting_150.jpg,A policeman arrests a Santa Claus.,A policeman distracts a Santa Claus.,policeman,arrests,claus,distracts
669,sucking_98.jpg,A mosquito sucks at my skin.,A mosquito stings at my skin.,mosquito,sucks,skin,stings
670,sitting_323.jpg,A man sits against a wall.,A man shelves against a wall.,man,sits,wall,shelves
671,licking_291.jpg,A cow licks its fur.,A cow wrinkles its fur.,cow,licks,fur,wrinkles
672,confronting_171.jpg,A man confronts a policeman.,A man distracts a policeman.,man,confronts,policeman,distracts
673,reading_67.jpg,A female reads the label.,A female unveils the label.,female,reads,label,unveils
674,imitating_139.jpg,A man imitates his father.,A man reassures his father.,man,imitates,father,reassures
675,working_76.jpg,A man works with a desktop computer.,A man communicates with a desktop computer.,man,works,computer,communicates
676,leaping_269.jpg,A woman leaps from the ground.,A woman complains from the ground.,woman,leaps,ground,complains
677,burning_32.jpg,A man burns his rubbish.,A man lecturs his rubbish.,man,burns,rubbish,lecturs
678,hunting_139.jpg,A hunter hunts a mammoth.,A hunter spears a mammoth.,hunter,hunts,mammoth,spears
679,interviewing_254.jpg,A reporter interviews a man.,A reporter lecturs a man.,reporter,interviews,man,lecturs
680,apprehending_92.jpg,A person apprehends a watchman.,A person complains a watchman.,person,apprehends,watchman,complains
681,stumbling_86.jpg,A horse stumbles onto the grass.,A horse wades onto the grass.,horse,stumbles,grass,wades
682,shopping_215.jpg,A woman shops at a grocery store.,A woman winks at a grocery store.,woman,shops,store,winks
683,browsing_49.jpg,A woman browses the apparel.,A woman buttons the apparel.,woman,browses,apparel,buttons
684,kneeling_213.jpg,A woman kneels on the floor.,A woman rots on the floor.,woman,kneels,floor,rots
685,arresting_38.jpg,A man arrests a man.,A man reassures a man.,man,arrests,man,reassures
686,punching_155.jpg,A man punches a punching bag.,A man coaches a punching bag.,man,punches,bag,coaches
687,frisking_23.jpg,A man frisks a man.,A man reassures a man.,man,frisks,man,reassures
688,boarding_116.jpg,A man boards an airplane.,A man rows an airplane.,man,boards,airplane,rows
689,hunting_77.jpg,A hunter hunts a deer.,A hunter camps a deer.,hunter,hunts,deer,camps
690,distracting_155.jpg,A female child distracts a woman.,A female child coaches a woman.,female,distracts,woman,coaches
691,peeing_49.jpg,A male child pees a toilet.,A male child stitches a toilet.,male,pees,toilet,stitches
692,stumbling_141.jpg,A horse stumbles on the racetrack.,A horse camps on the racetrack.,horse,stumbles,racetrack,camps
693,distracting_75.jpg,A doughnut distracts the man.,A doughnut reassures the man.,doughnut,distracts,man,reassures
694,kneeling_215.jpg,A man kneels on the floor.,A man complains on the floor.,man,kneels,floor,complains
695,dialing_52.jpg,A celebrity dials the telephone.,A celebrity lecturs the telephone.,celebrity,dials,telephone,lecturs
696,kicking_37.jpg,A young buck kicks a football.,A young buck coaches a football.,young,kicks,football,coaches
697,chasing_343.jpg,A cheetah chases a bird.,A cheetah barbecues a bird.,cheetah,chases,bird,barbecues
698,interrogating_56.jpg,A detective interrogates a woman.,A detective coaches a woman.,detective,interrogates,woman,coaches
699,burning_163.jpg,A man burns his guitar.,A man tapes his guitar.,man,burns,guitar,tapes
700,arresting_121.jpg,A serviceman arrests a woman.,A serviceman instructs a woman.,serviceman,arrests,woman,instructs
701,lecturing_55.jpg,A businesswoman lectures with a colleague.,A businesswoman communicates with a colleague.,businesswoman,lectures,colleague,communicates
702,sitting_227.jpg,A child sits at a desk.,A child kneels at a desk.,child,sits,desk,kneels
703,scolding_20.jpg,A boyfriend scolds his girlfriend.,A boyfriend packages his girlfriend.,boyfriend,scolds,girlfriend,packages
704,chasing_243.jpg,A lion chases after an antelope.,A lion laces after an antelope.,lion,chases,antelope,laces
705,colliding_38.jpg,A racer collides with the racer.,A racer communicates with the racer.,racer,collides,racer,communicates
706,leading_42.jpg,A woman leads a parade.,A woman preaches a parade.,woman,leads,parade,preaches
707,destroying_64.jpg,A bear destroys a cooler.,A bear inflates a cooler.,bear,destroys,cooler,inflates
708,training_270.jpg,A man trains with a colleague.,A man communicates with a colleague.,man,trains,colleague,communicates
709,flapping_18.jpg,An eagle flaps its wing.,An eagle wrinkles its wing.,eagle,flaps,wing,wrinkles
710,eating_336.jpg,A male child eats a pizza.,A male child packages a pizza.,male,eats,pizza,packages
711,applauding_279.jpg,A girl applauds the speaker.,A girl distracts the speaker.,girl,applauds,speaker,distracts
712,stumbling_52.jpg,A man stumbles onto the ground.,A man wades onto the ground.,man,stumbles,ground,wades
713,driving_42.jpg,A man drives a car.,A man pedals a car.,man,drives,car,pedals
714,baptizing_73.jpg,A curate baptizes a young buck.,A curate distracts a young buck.,curate,baptizes,buck,distracts
715,packaging_196.jpg,A man packages food.,A man forags food.,man,packages,food,forags
716,juggling_131.jpg,A ballplayer juggles a baseball.,A ballplayer disciplines a baseball.,ballplayer,juggles,baseball,disciplines
717,panhandling_152.jpg,A man panhandles a man.,A man tills a man.,man,panhandles,man,tills
718,urinating_47.jpg,A dog urinates on the ground.,A dog forags on the ground.,dog,urinates,ground,forags
719,spitting_176.jpg,A man spits out saliva.,A man shovels out saliva.,man,spits,saliva,shovels
720,brewing_67.jpg,A man brews his food.,A man forags his food.,man,brews,food,forags
721,ignoring_97.jpg,A girl ignores the man.,A girl instructs the man.,girl,ignores,man,instructs
722,towing_204.jpg,A car tows the trailer.,A car fords the trailer.,car,tows,trailer,fords
723,urinating_251.jpg,A man urinates against a wall.,A man skates against a wall.,man,urinates,wall,skates
724,frisking_63.jpg,A policeman frisks a man.,A policeman detains a man.,policeman,frisks,man,detains
725,sitting_197.jpg,A woman sits on a sofa.,A woman camps on a sofa.,woman,sits,sofa,camps
726,emerging_69.jpg,A wasp emerges from a nest.,A wasp pees from a nest.,wasp,emerges,nest,pees
727,molding_6.jpg,An artist molds the clay.,An artist instructs the clay.,artist,molds,clay,instructs
728,knocking_11.jpg,A man knocks the door.,A man instructs the door.,man,knocks,door,instructs
729,landing_131.jpg,An airplane lands on a runway.,An airplane instructs on a runway.,airplane,lands,runway,instructs
730,arresting_233.jpg,A policeman arrests an old man.,A policeman subdues an old man.,policeman,arrests,man,subdues
731,confronting_199.jpg,A policeman confronts a man.,A policeman subdues a man.,policeman,confronts,man,subdues
732,pawing_209.jpg,A dog paws the ground.,A dog forags the ground.,dog,paws,ground,forags
733,throwing_326.jpg,A man throws a football.,A man punts a football.,man,throws,football,punts
734,chasing_291.jpg,A man chases after a man.,A man complains after a man.,man,chases,man,complains
735,apprehending_195.jpg,A traffic cop apprehends a man.,A traffic cop instructs a man.,traffic,apprehends,man,instructs
736,releasing_187.jpg,A woman releases a butterfly.,A woman subdues a butterfly.,woman,releases,butterfly,subdues
737,working_154.jpg,A woman works in sculpture.,A woman instructs in sculpture.,woman,works,sculpture,instructs
738,licking_225.jpg,A dog licks its nose.,A dog wrinkles its nose.,dog,licks,nose,wrinkles
739,stumbling_3.jpg,A man stumbles to the floor.,A man subdues to the floor.,man,stumbles,floor,subdues
740,chasing_48.jpg,A tiger chases a cow.,A tiger subdues a cow.,tiger,chases,cow,subdues
741,burning_222.jpg,A man burns the debris.,A man unveils the debris.,man,burns,debris,unveils
742,igniting_258.jpg,A man ignites a cigarette.,A man wrinkles a cigarette.,man,ignites,cigarette,wrinkles
743,baking_113.jpg,An old man bakes his bread.,An old man wrinkles his bread.,old,bakes,bread,wrinkles
744,urinating_136.jpg,A dog urinates in the grass.,A dog skates in the grass.,dog,urinates,grass,skates
745,chiseling_87.jpg,An old woman chisels the limestone.,An old woman unveils the limestone.,old,chisels,limestone,unveils
746,towing_52.jpg,A truck tows a trailer.,A truck boats a trailer.,truck,tows,trailer,boats
747,sitting_310.jpg,A Orthodox Jew sits beside a sofa.,A Orthodox Jew massages beside a sofa.,orthodox,sits,sofa,massages
748,slipping_140.jpg,A man slips down the stairway.,A man complains down the stairway.,man,slips,stairway,complains
749,tripping_190.jpg,A man trips through a stairwell.,A man complains through a stairwell.,man,trips,stairwell,complains
750,burning_245.jpg,A person burns the wood.,A person instructs the wood.,person,burns,wood,instructs
751,smashing_239.jpg,A man smashes a window.,A man instructs a window.,man,smashes,window,instructs
752,towing_113.jpg,A truck tows a boat.,A truck boats a boat.,truck,tows,boat,boats
753,erupting_76.jpg,A vent erupts with smoke.,A vent complains with smoke.,vent,erupts,smoke,complains
754,subduing_50.jpg,A policeman subdues an intruder.,A policeman complains an intruder.,policeman,subdues,intruder,complains
755,towing_60.jpg,A truck tows a tractor.,A truck fords a tractor.,truck,tows,tractor,fords
756,pouncing_185.jpg,A cheetah pounces prey.,A cheetah wades prey.,cheetah,pounces,prey,wades
757,restraining_120.jpg,A policeman restrains a man.,A policeman subdues a man.,policeman,restrains,man,subdues
758,kneeling_165.jpg,A man kneels behind a mat.,A man complains behind a mat.,man,kneels,mat,complains
759,stumbling_175.jpg,A man stumbles into the stairs.,A man complains into the stairs.,man,stumbles,stairs,complains
760,towing_176.jpg,A truck tows a car.,A truck fords a car.,truck,tows,car,fords
761,hunting_34.jpg,A leopard hunts a crocodile.,A leopard imitates a crocodile.,leopard,hunts,crocodile,imitates
762,kneeling_250.jpg,A man kneels in the grass.,A man pees in the grass.,man,kneels,grass,pees
763,videotaping_45.jpg,A man videotapes the fencing.,A man unveils the fencing.,man,videotapes,fencing,unveils
764,subduing_150.jpg,A policeman subdues a man.,A policeman interrogs a man.,policeman,subdues,man,interrogs
765,interrogating_167.jpg,An agent interrogates a man.,An agent communicates a man.,agent,interrogates,man,communicates
766,erupting_123.jpg,A vent erupts lava.,A vent communicates lava.,vent,erupts,lava,communicates
767,chewing_362.jpg,A woman chews chili.,A woman grills chili.,woman,chews,chili,grills
768,urinating_182.jpg,A man urinates on a toilet.,A man complains on a toilet.,man,urinates,toilet,complains
769,imitating_87.jpg,A woman imitates the statue.,A woman unveils the statue.,woman,imitates,statue,unveils
770,towing_195.jpg,A minivan tows a jet.,A minivan imitates a jet.,minivan,tows,jet,imitates
771,urinating_195.jpg,A man urinates against a fence.,A man molds against a fence.,man,urinates,fence,molds
772,driving_85.jpg,A woman drives a car.,A woman pedals a car.,woman,drives,car,pedals
773,subduing_51.jpg,A paramedic subdues a man.,A paramedic bandages a man.,paramedic,subdues,man,bandages
774,frisking_162.jpg,A police matron frisks the man.,A police matron bandages the man.,police,frisks,man,bandages
775,pulling_192.jpg,A truck pulls a boat.,A truck punts a boat.,truck,pulls,boat,punts
776,stumbling_133.jpg,A girl stumbles into the stairs.,A girl molds into the stairs.,girl,stumbles,stairs,molds
777,burning_123.jpg,A male burns rubbish.,A male socials rubbish.,male,burns,rubbish,socials
778,gnawing_178.jpg,A man gnaws meat.,A man grills meat.,man,gnaws,meat,grills
