,image_id,pos_caption,neg_caption,pos_verb,neg_verb,subject,object
7190,VG_100K_2/2394632.jpg,boy WEARING shirt,boy making shirt,wear,make,boy,shirt
7191,VG_100K_2/2394632.jpg,bag holding pastry,bag buying pastry,hold,buy,bag,pastry
7192,VG_100K_2/2381766.jpg,cord plugged into outlet,cord eating outlet,plug,eat,cord,outlet
7193,VG_100K/2329432.jpg,woman wears coat,woman preparing coat,wear,prepare,woman,coat
7194,VG_100K/2362483.jpg,nose covered by blanket,nose facing blanket,cover,face,nose,blanket
7195,VG_100K/2331706.jpg,skier holding ski pole,skier boarding ski pole,hold,ski,skier,ski pole
7196,VG_100K/2331706.jpg,skier WEARING goggles,skier kissing goggles,wear,kiss,skier,goggles
7197,VG_100K/2331706.jpg,skier holding ski pole,skier following ski pole,hold,follow,skier,ski pole
7198,VG_100K/2331706.jpg,man WEARING goggles,man enclosing goggles,wear,enclose,man,goggles
7199,VG_100K/2331706.jpg,man WEARING glove,man tossing glove,wear,toss,man,glove
7200,VG_100K/1159729.jpg,light hanging from ceiling,light grabbing ceiling,hang,grab,light,ceiling
7201,VG_100K/1159729.jpg,light hanging from ceiling,light holding ceiling,hang,hold,light,ceiling
7202,VG_100K/2355670.jpg,man WEARING shorts,man moving shorts,wear,move,man,shorts
7203,VG_100K/2355670.jpg,man WEARING black shorts,man chasing black shorts,wear,chase,man,shorts
7204,VG_100K/2355670.jpg,people sitting park,people serving park,sit,serve,people,park
7205,VG_100K_2/2379533.jpg,man WEARING cap,man boarding cap,wear,board,man,cap
7206,VG_100K_2/2383384.jpg,guy WEARING shirt,guy using shirt,wear,use,guy,shirt
7207,VG_100K_2/2383384.jpg,guy holding luggage,guy feeding luggage,hold,feed,guy,luggage
7208,VG_100K_2/2383384.jpg,guy WEARING shorts,guy towing shorts,wear,tow,guy,shorts
7209,VG_100K_2/2383384.jpg,guy WEARING shirt,guy chewing shirt,wear,chew,guy,shirt
7210,VG_100K_2/2383384.jpg,guy WEARING shorts,guy dragging shorts,wear,drag,guy,shorts
7211,VG_100K/2361396.jpg,woman wearing a coat,woman guiding coat,wear,guide,woman,coat
7212,VG_100K/2361396.jpg,cat sitting on bench,cat preparing bench,sit,prepare,cat,bench
7213,VG_100K/2361396.jpg,cat sitting on bench,cat following bench,sit,follow,cat,bench
7214,VG_100K/2361396.jpg,cat has an eye,cat observing eye,have,observe,cat,eye
7215,VG_100K/2361396.jpg,man sitting on bench,man looking bench,sit,look,man,bench
7216,VG_100K/2361396.jpg,cat sitting on bench,cat playing bench,sit,play,cat,bench
7217,VG_100K/2361396.jpg,man WEARING socks,man touching socks,wear,touch,man,socks
7218,VG_100K_2/2395034.jpg,towel drapped over chair,towel moving chair,wear,touch,towel,chair
7219,VG_100K_2/2395034.jpg,magazines stacked on shelf,magazines tossing shelf,stack,toss,magazines,shelf
7220,VG_100K_2/2395034.jpg,light fixture hanging from ceiling,light fixture tossing ceiling,hang,toss,light fixture,ceiling
7221,VG_100K_2/2395034.jpg,towel draped over chair,towel exiting chair,hang,toss,towel,chair
7222,VG_100K_2/2395034.jpg,towel covering chair,towel dragging chair,cover,toss,towel,chair
7223,VG_100K_2/2395034.jpg,sticker stuck on refrigerator,sticker making refrigerator,stick,make,sticker,refrigerator
7224,VG_100K/2334374.jpg,person carrying box,person washing box,carry,wash,person,box
7225,VG_100K/2334374.jpg,dog chasing motorcycle,dog following motorcycle,chase,follow,dog,motorcycle
7226,VG_100K/2334374.jpg,dog chasing motorcycle,dog preparing motorcycle,chase,prepare,dog,motorcycle
7227,VG_100K/2334374.jpg,dog chasing motorcycle,dog contain motorcycle,chase,contain,dog,motorcycle
7228,VG_100K/2334374.jpg,man WEARING blue shirt,man touching blue shirt,wear,touch,man,shirt
7229,VG_100K/2334374.jpg,man carrying box,man brushing box,carry,brush,man,box
7230,VG_100K/2359541.jpg,woman wearing a tie,woman approaching tie,wear,approach,woman,tie
7231,VG_100K/2359541.jpg,woman wearing a shirt,woman covering shirt,wear,cover,woman,shirt
7232,VG_100K/2336714.jpg,teen wearing a red shirt,teen enclosing red shirt,wear,enclose,teen,shirt
7233,VG_100K/2336714.jpg,letter painted on skateboard,letter hugging skateboard,paint,hug,letter,skateboard
7234,VG_100K/2336714.jpg,boy WEARING hat,boy cutting hat,wear,cut,boy,hat
7235,VG_100K/2336714.jpg,boy WEARING shirt,boy cutting shirt,wear,cut,boy,shirt
7236,VG_100K/2336714.jpg,wheel mounted on board,wheel kissing board,mount,kiss,wheel,board
7237,VG_100K/2376848.jpg,child holding bat,child observing bat,hold,observe,child,bat
7238,VG_100K/2376848.jpg,kid playing ball,kid grabbing ball,play,grab,kid,ball
7239,VG_100K_2/2378823.jpg,child WEARING shirt,child towing shirt,wear,tow,child,shirt
7240,VG_100K_2/2378823.jpg,boy riding scooter,boy leading scooter,ride,lead,boy,scooter
7241,VG_100K_2/2378823.jpg,child WEARING shirt,child photographing shirt,wear,photograph,child,shirt
7242,VG_100K_2/2378823.jpg,boy holding scooter,boy cooking scooter,hold,cook,boy,scooter
7243,VG_100K_2/2378823.jpg,boy WEARING helmet,boy sniffing helmet,wear,sniff,boy,helmet
7244,VG_100K/2365435.jpg,woman laying on bed,woman looking bed,lay,look,woman,bed
7245,VG_100K_2/2391477.jpg,woman WEARING shoes,woman preparing shoes,wear,prepare,woman,shoes
7246,VG_100K_2/2391477.jpg,man WEARING shoes,man guiding shoes,wear,guide,man,shoes
7247,VG_100K_2/2391477.jpg,people walking outside,people chasing outside,walk,chase,people,outside
7248,VG_100K_2/2391477.jpg,man WEARING flip flops,man driving flip flops,wear,drive,man,flip flops
7249,VG_100K/2359174.jpg,woman WEARING necklace,woman driving necklace,wear,drive,woman,necklace
7250,VG_100K/2359174.jpg,woman wears watch,woman kissing watch,wear,kiss,woman,watch
7251,VG_100K/2359174.jpg,wrist wears watch,wrist adjusting watch,wear,adjust,wrist,watch
7252,VG_100K_2/2417280.jpg,girl WEARING earring,girl enclosing earring,wear,enclose,girl,earring
7253,VG_100K_2/2388046.jpg,man eating phone,man opening phone,eat,open,man,phone
7254,VG_100K/2334389.jpg,man wearing a cap,man adjusting cap,wear,adjust,man,cap
7255,VG_100K_2/2384509.jpg,writing painted on motorcycle,writing grabbing motorcycle,wear,adjust,writing,motorcycle
7256,VG_100K/2372257.jpg,person wearing black shorts,person surrounding shorts,wear,surround,person,shorts
7257,VG_100K/2372257.jpg,people exiting plane,people leaving plane,exit,leave,people,plane
7258,VG_100K_2/2407474.jpg,people standing in shoreline,people covering shoreline,stand,cover,people,shoreline
7259,VG_100K_2/2407474.jpg,kite flying in air,kite opening air,fly,open,kite,air
7260,VG_100K_2/2407474.jpg,surfboard laying on ground,surfboard chasing ground,lay,chase,surfboard,ground
7261,VG_100K_2/2407474.jpg,bag lying on ground,bag sniffing ground,lie,sniff,bag,ground
7262,VG_100K_2/2407474.jpg,surfboard lying on beach,surfboard smelling beach,lie,smell,surfboard,beach
7263,VG_100K_2/2407474.jpg,clothing lying on sand,clothing entering sand,lie,enter,clothing,sand
7264,VG_100K/1591889.jpg,woman crossing street,woman drinking street,cross,drink,woman,street
7265,VG_100K/1591889.jpg,parking lot filled with car,parking lot wearing car,fill,wear,parking lot,car
7266,VG_100K/1591889.jpg,parking lot filled with car,parking lot herding car,fill,herd,parking lot,car
7267,VG_100K/1591889.jpg,woman WEARING coat,woman adjusting coat,wear,adjust,woman,coat
7268,VG_100K/2328403.jpg,building reflected in shop window,building brushing shop window,reflect,adjust,building,shop window
7269,VG_100K/2328403.jpg,monkey sitting in a chair,monkey smoking chair,sit,smoke,monkey,chair
7270,VG_100K/2328403.jpg,building reflected in shop window,building wearing shop window,reflect,smoke,building,shop window
7271,VG_100K/2328403.jpg,animal holding drum,animal climbing drum,hold,climb,animal,drum
7272,VG_100K/2367953.jpg,woman WEARING shoe,woman carrying shoe,wear,carry,woman,shoe
7273,VG_100K/2367953.jpg,woman WEARING shirt,woman slicing shirt,wear,slice,woman,shirt
7274,VG_100K/2367953.jpg,woman WEARING shirt,woman cleaning shirt,wear,clean,woman,shirt
7275,VG_100K/2367953.jpg,woman WEARING skirt,woman flying skirt,wear,fly,woman,skirt
7276,VG_100K/2367953.jpg,woman walking in shoe,woman wearing shoe,walk,wear,woman,shoe
7277,VG_100K_2/2384616.jpg,kid holding controller,kid driving controller,hold,drive,kid,controller
7278,VG_100K_2/2384616.jpg,kid WEARING shorts,kid observing shorts,wear,observe,kid,shorts
7279,VG_100K_2/2384616.jpg,kid WEARING jeans,kid hugging jeans,wear,hug,kid,jeans
7280,VG_100K_2/2384616.jpg,kid playing controller,kid holding controller,play,hold,kid,controller
7281,VG_100K_2/2378793.jpg,horse waiting at gate,horse chewing gate,wait,chew,horse,gate
7282,VG_100K_2/2378793.jpg,horse WEARING leg wrap,horse hugging leg wrap,wear,hug,horse,leg wrap
7283,VG_100K_2/2378793.jpg,horse WEARING leg wrap,horse touching leg wrap,wear,touch,horse,leg wrap
7284,VG_100K/2353615.jpg,man WEARING brown top,man grabbing brown top,wear,grab,man,top
7285,VG_100K/2353615.jpg,man making face,man making face,make,make,man,face
7286,VG_100K/2353615.jpg,hand holding box,hand approaching box,hold,approach,hand,box
7287,VG_100K/2353615.jpg,hand holding box,hand feeding box,hold,feed,hand,box
7288,VG_100K_2/2392394.jpg,blue logo printed on truck door,blue logo hugging truck door,print,hug,logo truck,door
7289,VG_100K/2327324.jpg,man holding frisbee,man chasing frisbee,hold,chase,man,frisbee
7290,VG_100K/2327324.jpg,girl WEARING shirt,girl crossing shirt,wear,cross,girl,shirt
7291,VG_100K/2327324.jpg,man wearing shirt,man tossing shirt,wear,toss,man,shirt
7292,VG_100K/2327324.jpg,man wearing shirt,man climbing shirt,wear,climb,man,shirt
7293,VG_100K/2355422.jpg,teddy wears santa suit,teddy smoking santa suit,wear,smoke,teddy,suit
7294,VG_100K/2355422.jpg,bear holding flowers deck,bear kicking flowers deck,wear,smoke,bear flowers,deck
7295,VG_100K/2355422.jpg,bear holds plant,bear carrying plant,hold,smoke,bear,plant
7296,VG_100K/2364380.jpg,man looking at horse,man feeding horse,look,feed,man,horse
7297,VG_100K/2364380.jpg,boy looking at horse,boy covering horse,look,cover,boy,horse
7298,VG_100K/2364380.jpg,boy wearing a helmet,boy kicking helmet,wear,kick,boy,helmet
7299,VG_100K/2316245.jpg,cat hiding under blanket,cat hugging blanket,hide,hug,cat,blanket
7300,VG_100K/2316245.jpg,cat`s head poking out of blanket,cat`s head petting blanket,poke,pet,cat`s head,blanket
7301,VG_100K/2367856.jpg,car following bus,car facing bus,follow,face,car,bus
7302,VG_100K_2/2403361.jpg,player WEARING visor,player following visor,wear,follow,player,visor
7303,VG_100K_2/2403361.jpg,player hitting ball,player climbing ball,hit,climb,player,ball
7304,VG_100K_2/2403361.jpg,sign saying together,sign surrounding together,hit,surround,sign,together
7305,VG_100K_2/2403361.jpg,judge wtaching game,judge petting game,hit,surround,petting,game
7306,VG_100K/2373647.jpg,man carrying open umbrella,man washing open umbrella,carry,wash,man,umbrella
7307,VG_100K/2373647.jpg,man WEARING cap,man leaving cap,wear,leave,man,cap
7308,VG_100K/2373647.jpg,man holding umbrella,man pulling umbrella,hold,pull,man,umbrella
7309,VG_100K/2343411.jpg,light hanging from ceiling,light making ceiling,hang,make,light,ceiling
7310,VG_100K_2/2404118.jpg,surfer WEARING body suit pants,surfer reading body suit pants,hang,make,surfer body,suit
7311,VG_100K_2/2404118.jpg,surfer wearing a yellow shirt,surfer dragging yellow shirt,hang,make,surfer,shirt
7312,VG_100K_2/2404118.jpg,surfer WEARING blue shorts,surfer cleaning blue shorts,hang,make,surfer,shorts
7313,VG_100K_2/2404118.jpg,surfer has h arms out,surfer climbing arms out,hang,make,surfer,arms
7314,VG_100K_2/2404118.jpg,surfer wearing a yellow and blue suit,surfer helping yellow and blue suit,hang,make,surfer,suit
7315,VG_100K_2/2408045.jpg,fox eating hen,fox hugging hen,eat,hug,fox,hen
7316,VG_100K/2376603.jpg,man WEARING sunglasses,man cooking sunglasses,wear,cook,man,sunglasses
7317,VG_100K/2376603.jpg,man playing with frisbee,man climbing frisbee,play,climb,man,frisbee
7318,VG_100K/2376603.jpg,man WEARING baseball cap,man helping baseball cap,wear,help,man,baseball cap
7319,VG_100K/2376603.jpg,man WEARING yellow shirt,man observing yellow shirt,wear,observe,man,shirt
7320,VG_100K_2/2377462.jpg,woman wearing a shirt,woman towing shirt,wear,tow,woman,shirt
7321,VG_100K_2/2377462.jpg,woman WEARING thick glasses,woman surrounding thick glasses,wear,surround,woman,glasses
7322,VG_100K_2/2387256.jpg,boat riding on water,boat kicking water,ride,kick,boat,water
7323,VG_100K/2365938.jpg,man riding on a bicycle,man smoking bicycle,ride,smoke,man,bicycle
7324,VG_100K/2344927.jpg,drawer pull attached to drawer,drawer pull dragging drawer,ride,pull,drawer pull,drawer
7325,VG_100K/713947.jpg,person WEARING pants,person guiding pants,wear,guide,person,pants
7326,VG_100K/713947.jpg,person WEARING coat,person enclosing coat,wear,enclose,person,coat
7327,VG_100K_2/2382476.jpg,man WEARING dark sunglasses,man preparing dark sunglasses,wear,prepare,man,sunglasses
7328,VG_100K_2/2382476.jpg,woman taking photograph,woman making photograph,take,make,woman,photograph
7329,VG_100K/2345050.jpg,girl playing tennis,girl washing tennis,play,wash,girl,tennis
7330,VG_100K/2345050.jpg,girl WEARING dress,girl pulling dress,wear,pull,girl,dress
7331,VG_100K_2/2417137.jpg,man WEARING pants,man covering pants,wear,cover,man,pants
7332,VG_100K/2372424.jpg,man WEARING white beanie,man entering white beanie,wear,enter,man,beanie
7333,VG_100K/2372424.jpg,man holding skipole,man following skipole,hold,follow,man,skipole
7334,VG_100K_2/2404290.jpg,hand holding tissue,hand pulling tissue,hold,pull,hand,tissue
7335,VG_100K/2319796.jpg,cat sitting down a table,cat reading table,sit,read,cat,table
7336,VG_100K/2319796.jpg,cat sitting down a table,cat preparing table,sit,prepare,cat,table
7337,VG_100K/2319796.jpg,cat sitting down a table,cat opening table,sit,open,cat,table
7338,VG_100K/2319796.jpg,cat sitting down on table,cat holding table,sit,hold,cat,table
7339,VG_100K/2350003.jpg,person holding up phone,person entering phone,hold,enter,person,phone
7340,VG_100K/2350003.jpg,woman holding cell phone,woman kissing cell phone,hold,kiss,woman,cell phone
7341,VG_100K/2319772.jpg,baby playing with toilet paper,baby covering toilet paper,play,cover,baby,toilet paper
7342,VG_100K/2319772.jpg,mop leaning against wall,mop playing wall,lean,play,mop,wall
7343,VG_100K/2333724.jpg,animal has an eye,animal buying eye,have,buy,animal,eye
7344,VG_100K/2333724.jpg,animal has an eye,animal drinking eye,have,drink,animal,eye
7345,VG_100K/2333724.jpg,animal has an ear,animal hugging ear,have,hug,animal,ear
7346,VG_100K_2/2379508.jpg,bufe 44 printed on sign,bufe 44 cutting sign,print,bufe,cutting,sign
7347,VG_100K_2/2417508.jpg,mountain looking from plane,mountain playing plane,look,play,mountain,plane
7348,VG_100K/2342362.jpg,cat laying on cushion,cat leaving cushion,lay,leave,cat,cushion
7349,VG_100K/2342362.jpg,cat laying on cushion,cat covering cushion,lay,cover,cat,cushion
7350,VG_100K/713122.jpg,man WEARING suit,man approaching suit,wear,approach,man,suit
7351,VG_100K/713122.jpg,man WEARING jacket,man exiting jacket,wear,exit,man,jacket
7352,VG_100K/2346477.jpg,people eating dinner,people crossing dinner,eat,cross,people,dinner
7353,VG_100K/2346477.jpg,person drinking out of glass,person watching glass,drink,watch,person,glass
7354,VG_100K_2/2400268.jpg,people walking on sidewalk,people driving sidewalk,walk,drive,people,sidewalk
7355,VG_100K/2350379.jpg,dog WEARING life vest,dog pouring life vest,wear,pour,dog,life vest
7356,VG_100K/2359906.jpg,man playing on court,man towing court,play,tow,man,court
7357,VG_100K/2337304.jpg,pitcher throwing baseball,pitcher biting baseball,throw,bite,pitcher,baseball
7358,VG_100K/2337304.jpg,batter holding bat,batter adjusting bat,hold,adjust,batter,bat
7359,VG_100K_2/2413043.jpg,snowboarder WEARING gloves,snowboarder riding gloves,wear,ride,snowboarder,gloves
7360,VG_100K_2/2413043.jpg,snow covering trees,snow tossing trees,cover,toss,snow,trees
7361,VG_100K_2/2413043.jpg,boy WEARING hat,boy kissing hat,wear,kiss,boy,hat
7362,VG_100K_2/2410762.jpg,mountain sheep walk above path,mountain sheep grabbing path,walk,grab,mountain sheep,path
7363,VG_100K/2357677.jpg,train running on railroad,train catching railroad,walk,grab,train,railroad
7364,VG_100K/2326433.jpg,person standing in shade,person entering shade,stand,enter,person,shade
7365,VG_100K/2326433.jpg,person riding on a skateboard,person grabbing skateboard,ride,grab,person,skateboard
7366,VG_100K/2326433.jpg,person WEARING helmet,person facing helmet,wear,face,person,helmet
7367,VG_100K/2377335.jpg,man holding tennis racket,man kissing tennis racket,hold,kiss,man,tennis racket
7368,VG_100K/2377335.jpg,man WEARING hat,man touching hat,wear,touch,man,hat
7369,VG_100K/2316708.jpg,they holding onto railing,they wearing railing,hold,wear,they,railing
7370,VG_100K/2316708.jpg,arms sticking out window,arms serving window,stick,serve,arms,window
7371,VG_100K/2316708.jpg,person Hanging out of window,person surrounding window,hang,surround,person,window
7372,VG_100K/2316708.jpg,person hanging out of window,person biting window,hang,bite,person,window
7373,VG_100K_2/2377635.jpg,ribbon attached to handle,ribbon observing handle,attach,observe,ribbon,handle
7374,VG_100K_2/2377635.jpg,chin resting on rolled newspaper,chin climbing rolled newspaper,rest,observe,chin,newspaper
7375,VG_100K_2/2393500.jpg,bark lying on ground,bark petting ground,lie,pet,bark,ground
7376,VG_100K_2/2411804.jpg,player holds racket,player exiting racket,hold,exit,player,racket
7377,VG_100K_2/2411804.jpg,man playing tennis,man hugging tennis,play,hug,man,tennis
7378,VG_100K_2/2411804.jpg,man prepares volley,man reading volley,prepare,read,man,volley
7379,VG_100K_2/2411804.jpg,man passes fence,man herding fence,pass,herd,man,fence
7380,VG_100K_2/2409615.jpg,woman WEARING jacket,woman looking jacket,wear,look,woman,jacket
7381,VG_100K/2359332.jpg,man sitting on bench,man looking bench,sit,look,man,bench
7382,VG_100K_2/2380728.jpg,boy doing trick,boy holding trick,do,hold,boy,trick
7383,VG_100K/2355727.jpg,man wearing a kilt,man approaching kilt,wear,approach,man,kilt
7384,VG_100K/2325350.jpg,woman holding folders,woman catching folders,hold,catch,woman,folders
7385,VG_100K/2325350.jpg,hand holding folders,hand approaching folders,hold,approach,hand,folders
7386,VG_100K/2326639.jpg,plane flying as team,plane climbing team,fly,climb,plane,team
7387,VG_100K_2/2385021.jpg,light fixture hanging from ceiling,light fixture smelling ceiling,hang,smell,light fixture,ceiling
7388,VG_100K/2371172.jpg,girl WEARING socks,girl pouring socks,wear,pour,girl,socks
7389,VG_100K/2371172.jpg,girl WEARING shirt,girl surrounding shirt,wear,surround,girl,shirt
7390,VG_100K/2371172.jpg,girl holding kite,girl observing kite,hold,observe,girl,kite
7391,VG_100K/2371172.jpg,adults crafting kites,adults washing kites,craft,wash,adults,kites
7392,VG_100K/2371172.jpg,girl WEARING glasses,girl moving glasses,wear,move,girl,glasses
7393,VG_100K/2371172.jpg,people making kites,people brushing kites,make,brush,people,kites
7394,VG_100K/2342063.jpg,zebra bending neck,zebra kissing neck,bend,kiss,zebra,neck
7395,VG_100K/2372418.jpg,man wears coat,man hitting coat,wear,hit,man,coat
7396,VG_100K_2/2388887.jpg,man WEARING jacket,man brushing jacket,wear,brush,man,jacket
7397,VG_100K_2/2404025.jpg,cow grazing on grass,cow using grass,graze,use,cow,grass
7398,VG_100K_2/2404025.jpg,stripe running cow,stripe cooking cow,run,stripe,cooking,cow
7399,VG_100K_2/2404025.jpg,lake bordered by shoreline,lake pouring shoreline,border,pour,lake,shoreline
7400,VG_100K_2/2404841.jpg,people walk on rafts,people kicking rafts,walk,kick,people,rafts
7401,VG_100K_2/2404841.jpg,stairway leads to rafts,stairway flying rafts,lead,fly,stairway,rafts
7402,VG_100K_2/2404841.jpg,steps leading to rafts,steps petting rafts,lead,pet,steps,rafts
7403,VG_100K/2335240.jpg,cat looking out of window,cat licking window,look,lick,cat,window
7404,VG_100K/2335240.jpg,cat sitting on daybed,cat feeding daybed,sit,daybe,cat,daybed
7405,VG_100K/2335240.jpg,cat sitting on daybed,cat boarding daybed,sit,daybe,cat,daybed
7406,VG_100K/2335240.jpg,cat staring out window,cat driving window,stare,drive,cat,window
7407,VG_100K/2321575.jpg,men walking on sidewalk,men dragging sidewalk,walk,drag,men,sidewalk
7408,VG_100K/2367818.jpg,bear stuck in a tree,bear driving tree,stick,drag,bear,tree
7409,VG_100K/2361486.jpg,colar contains colar part,colar leaving colar part,contain,leave,colar,colar part
7410,VG_100K/2354642.jpg,blurry hand petting cat,blurry hand hugging cat,pet,hug,hand,cat
7411,VG_100K_2/2387658.jpg,man wears wet suit,man climbing wet suit,wear,climb,man,suit
7412,VG_100K_2/2387658.jpg,man surfing ocean,man looking ocean,surf,look,man,ocean
7413,VG_100K_2/2387658.jpg,man WEARING top,man facing top,wear,face,man,top
7414,VG_100K_2/2391616.jpg,woman WEARING glasses,woman tossing glasses,wear,toss,woman,glasses
7415,VG_100K/2364431.jpg,cat standing on couch,cat leaving couch,stand,leave,cat,couch
7416,VG_100K/2364431.jpg,bookshelf carrying books,bookshelf exiting books,carry,exit,bookshelf,books
7417,VG_100K/2335729.jpg,man WEARING swimsuit,man helping swimsuit,wear,exit,man,swimsuit
7418,VG_100K/2315956.jpg,person walking in street,person tossing street,walk,toss,person,street
7419,VG_100K/1592264.jpg,man sitting sofa,man slicing sofa,sit,slice,man,sofa
7420,VG_100K/2338857.jpg,cloud hanging in sky,cloud approaching sky,hang,approach,cloud,sky
7421,VG_100K/2338857.jpg,building standing underneath sky,building selling sky,hang,sell,building,sky
7422,VG_100K/2338857.jpg,building standing underneath sky,building touching sky,hang,build,building,sky
7423,VG_100K/2364437.jpg,woman wearing a robe,woman licking robe,wear,lick,woman,robe
7424,VG_100K/2364437.jpg,child holding toy,child pouring toy,hold,pour,child,toy
7425,VG_100K/2364437.jpg,man wearing a sweater,man catching sweater,wear,catch,man,sweater
7426,VG_100K/2364437.jpg,kid looking at camera,kid leaving camera,look,leave,kid,camera
7427,VG_100K/2361249.jpg,woman WEARING sweatshirt,woman crossing sweatshirt,wear,cross,woman,sweatshirt
7428,VG_100K/2361249.jpg,woman brushing teeth,woman touching teeth,brush,touch,woman,teeth
7429,VG_100K_2/2406535.jpg,surfer WEARING shorts,surfer chasing shorts,brush,chase,surfer,shorts
7430,VG_100K_2/2393526.jpg,person has on skis,person dragging skis,have,drag,person,skis
7431,VG_100K_2/2393526.jpg,sky has few clouds,sky leading clouds,have,lead,sky,clouds
7432,VG_100K_2/2386335.jpg,sign says no bird allowed,sign towing no bird allowed,say,lead,sign towing,bird
7433,VG_100K_2/2386335.jpg,bar connects front wheel,bar playing front wheel,connect,play,bar,wheel
7434,VG_100K/2329778.jpg,girl WEARING jeans,girl hugging jeans,wear,hug,girl,jeans
7435,VG_100K/2322200.jpg,man WEARING shoes,man flying shoes,wear,fly,man,shoes
7436,VG_100K/2322200.jpg,man WEARING socks,man cleaning socks,wear,clean,man,socks
7437,VG_100K_2/2408937.jpg,woman WEARING coat,woman petting coat,wear,pet,woman,coat
7438,VG_100K/2335574.jpg,brown fur lined hat,brown fur swinging hat,line,swinge,fur,hat
7439,VG_100K/2335574.jpg,bearded man wearing glasses,bearded man observing glasses,wear,observe,man,glasses
7440,VG_100K/2318291.jpg,pole connects clock and rocket,pole brushing clock and rocket,connect,brush,pole,clock rocket
7441,VG_100K/2318099.jpg,black bear sleeping in tree,black bear guiding tree,sleep,guide,bear,tree
7442,VG_100K/2342580.jpg,man WEARING pants,man kissing pants,wear,kiss,man,pants
7443,VG_100K/2342580.jpg,man WEARING glasses,man climbing glasses,wear,climb,man,glasses
7444,VG_100K/2342580.jpg,man looking at sky,man holding sky,look,hold,man,sky
7445,VG_100K/2342580.jpg,man WEARING coat,man throwing coat,wear,throw,man,coat
7446,VG_100K/2342580.jpg,man WEARING jacket,man exiting jacket,wear,exit,man,jacket
7447,VG_100K_2/1455.jpg,car parked by curb,car making curb,park,make,car,curb
7448,VG_100K_2/1455.jpg,car parked by curb,car sniffing curb,park,sniff,car,curb
7449,VG_100K_2/1455.jpg,car parked by curb,car reading curb,park,read,car,curb
7450,VG_100K_2/1455.jpg,white line painted on street,white line cutting street,paint,cut,line,street
7451,VG_100K_2/1455.jpg,white line painted on street,white line moving street,paint,move,line,street
7452,VG_100K_2/1455.jpg,white line painted on street,white line covering street,paint,cover,line,street
7453,VG_100K/2355587.jpg,person WEARING shirt,person pouring shirt,wear,pour,person,shirt
7454,VG_100K_2/2416025.jpg,person riding bike on street,person cooking street,ride,cook,person,bike street
7455,VG_100K/2355607.jpg,shadow cast on grass,shadow pulling grass,cast,pull,shadow,grass
7456,VG_100K/2355607.jpg,dog WEARING collar,dog photographing collar,wear,photograph,dog,collar
7457,VG_100K/2355607.jpg,dog picking up frisbee,dog kicking frisbee,pick,kick,dog,frisbee
7458,VG_100K/2341802.jpg,person wears shoes,person cooking shoes,wear,cook,person,shoes
7459,VG_100K/2341802.jpg,person wears shorts,person slicing shorts,wear,slice,person,shorts
7460,VG_100K/2341802.jpg,woman holding kite,woman contain kite,hold,contain,woman,kite
7461,VG_100K/2347815.jpg,man WEARING jacket,man boarding jacket,wear,board,man,jacket
7462,VG_100K/2347815.jpg,man WEARING helmet,man watching helmet,wear,watch,man,helmet
7463,VG_100K/2347815.jpg,man WEARING jacket,man holding jacket,wear,hold,man,jacket
7464,VG_100K/2347815.jpg,man WEARING shirt,man petting shirt,wear,pet,man,shirt
7465,VG_100K/2347815.jpg,man WEARING shirt,man riding shirt,wear,ride,man,shirt
7466,VG_100K/2347815.jpg,man WEARING jacket,man opening jacket,wear,open,man,jacket
7467,VG_100K/2347815.jpg,man WEARING shirt,man pushing shirt,wear,push,man,shirt
7468,VG_100K/2347815.jpg,man WEARING jacket,man throwing jacket,wear,throw,man,jacket
7469,VG_100K/2347815.jpg,man WEARING jacket,man licking jacket,wear,lick,man,jacket
7470,VG_100K/2350231.jpg,person WEARING pants,person entering pants,wear,enter,person,pants
7471,VG_100K/2350231.jpg,man skiing on slope,man enclosing slope,ski,enclose,man,slope
7472,VG_100K_2/2417210.jpg,arm stretching on bed,arm moving bed,stretch,arm,arm,bed
7473,VG_100K_2/2417210.jpg,baby WEARING shirt,baby selling shirt,wear,sell,baby,shirt
7474,VG_100K/2358927.jpg,person holding onto oar,person facing oar,hold,face,person,oar
7475,VG_100K/2358927.jpg,woman drinking from straw,woman grabbing straw,drink,grab,woman,straw
7476,VG_100K/498241.jpg,number 2 painted on clock,number 2 chasing clock,paint,chase,number,clock
7477,VG_100K_2/2625.jpg,bird flying over water,bird brushing water,fly,brush,bird,water
7478,VG_100K/2334216.jpg,wood HANGING FROM ceiling,wood cutting ceiling,hang,cut,wood,ceiling
7479,VG_100K_2/2377681.jpg,man wearing a jacket,man sniffing jacket,wear,sniff,man,jacket
7480,VG_100K_2/2377681.jpg,man standing on sidewalk,man pushing sidewalk,stand,push,man,sidewalk
7481,VG_100K_2/2377681.jpg,streetlights light up road,streetlights decorating road,light,decorate,streetlights,road
7482,VG_100K_2/2387706.jpg,horse pulling cart,horse herding cart,pull,herd,horse,cart
7483,VG_100K_2/2387706.jpg,shadows cast by horses,shadows watching horses,cast,watch,shadows,horses
7484,VG_100K/2358773.jpg,wall made of brick,wall making brick,make,make,wall,brick
7485,VG_100K/2336903.jpg,cow resting in field,cow serving field,rest,serve,cow,field
7486,VG_100K_2/2400396.jpg,man holding clipboard,man playing clipboard,hold,play,man,clipboard
